InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName,month,day_of_week,day_of_month
17_OLDHAM_3315,17,3315,Smirnoff Sorbet Rasp/Pomegra,50mL,3,2.97,0.99,2016-02-14,50,1,0.16,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
17_OLDHAM_5403,17,5403,Amaretto di Amore,750mL,1,8.49,8.49,2016-02-14,750,1,0.79,660,SAZERAC NORTH AMERICA INC. ,2,6,14
17_OLDHAM_3704,17,3704,Ciroc Pineapple Vodka,750mL,1,24.99,24.99,2016-02-14,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
1_HARDERSFIELD_3997,1,3997,Hornitos Plata Tequila,750mL,2,41.98,20.99,2016-02-14,750,1,1.57,12546,JIM BEAM BRANDS COMPANY    ,2,6,14
12_LEESIDE_32263,12,32263,Lindemans Bin 65 Chard,1.5L,3,26.97,8.99,2016-02-14,1500,2,0.68,4425,MARTIGNETTI COMPANIES,2,6,14
10_HORNSEY_5680,10,5680,Barenjager Honey Liqueur,50mL,2,3.98,1.99,2016-02-14,50,1,0.1,6355,NICHE W & S                ,2,6,14
12_LEESIDE_3489,12,3489,Tanqueray,1.75L,2,59.98,29.99,2016-02-14,1750,1,3.67,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
10_HORNSEY_3545,10,3545,Ketel One Vodka,1.75L,3,89.97,29.99,2016-02-14,1750,1,5.51,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
10_HORNSEY_7716,10,7716,Andre Brut,750mL,3,17.97,5.99,2016-02-14,750,2,0.34,3252,E & J GALLO WINERY         ,2,6,14
1_HARDERSFIELD_2143,1,2143,Canadian Mist,1.75L,1,13.99,13.99,2016-02-14,1750,1,1.84,1128,BROWN-FORMAN CORP          ,2,6,14
1_HARDERSFIELD_3893,1,3893,Zhenka 80 Proof,1.75L,10,99.9,9.99,2016-02-14,1750,1,18.38,9552,M S WALKER INC             ,2,6,14
15_WANBORNE_23388,15,23388,Light Horse Cab Svgn,750mL,1,11.99,11.99,2016-02-14,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,2,6,14
12_LEESIDE_8680,12,8680,Crown Royal,1.75L,1,41.99,41.99,2016-02-14,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
1_HARDERSFIELD_8053,1,8053,Seagrams 7 Crown,50mL,5,4.95,0.99,2016-02-14,50,1,0.26,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
15_WANBORNE_2780,15,2780,Bulleit 10 Yr Old Bourbon,750mL,1,38.99,38.99,2016-02-14,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
10_HORNSEY_1746,10,1746,Tomatin 12 Yr Old Scotch,750mL,1,26.99,26.99,2016-02-14,750,1,0.79,9206,PHILLIPS PRODUCTS CO.      ,2,6,14
1_HARDERSFIELD_4089,1,4089,Capt Morgan White,1.75L,2,41.98,20.99,2016-02-14,1750,1,3.67,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
11_CARDEND_8339,11,8339,The Glenlivet 12 Yr Single,750mL,1,43.99,43.99,2016-02-14,750,1,0.79,17035,PERNOD RICARD USA          ,2,6,14
1_HARDERSFIELD_3882,1,3882,Smirnoff Strawberry Vodka,750mL,2,25.98,12.99,2016-02-14,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
15_WANBORNE_3050,15,3050,Bowman Vodka,1.75L,1,8.99,8.99,2016-02-14,1750,1,1.84,8004,SAZERAC CO INC             ,2,6,14
15_WANBORNE_32648,15,32648,Beringer Classic Wh Znfdl,1.5L,1,9.99,9.99,2016-02-14,1500,2,0.22,9819,TREASURY WINE ESTATES      ,2,6,14
11_CARDEND_3785,11,3785,Svedka Orange Cream Pop,750mL,1,9.49,9.49,2016-02-14,750,1,0.79,1392,CONSTELLATION BRANDS INC   ,2,6,14
10_HORNSEY_5404,10,5404,E & J Superior Rsv VSOP,375mL,1,5.49,5.49,2016-02-14,375,1,0.39,3252,E & J GALLO WINERY         ,2,6,14
13_TARMSWORTH_14622,13,14622,La Marca Prosecco,750mL,2,29.98,14.99,2016-02-14,750,2,0.22,3252,E & J GALLO WINERY         ,2,6,14
10_HORNSEY_3663,10,3663,Tarantula Azul Tequila,750mL,3,41.97,13.99,2016-02-14,750,1,2.36,5992,MCCORMICK DISTILLING CO    ,2,6,14
14_BROMWICH_2585,14,2585,Jameson Irish Whiskey,750mL,4,91.96,22.99,2016-02-14,750,1,3.15,17035,PERNOD RICARD USA          ,2,6,14
15_WANBORNE_37401,15,37401,Excelsior S Afr Cab Svgn,750mL,2,17.98,8.99,2016-02-14,750,2,0.22,9552,M S WALKER INC             ,2,6,14
13_TARMSWORTH_7302,13,7302,Marques de Caceres Rioja Re,750mL,1,10.99,10.99,2016-02-14,750,2,0.11,1587,VINEYARD BRANDS INC        ,2,6,14
19_WINTERVALE_1278,19,1278,Jim Beam Black,1.75L,1,34.99,34.99,2016-02-14,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,2,6,14
19_WINTERVALE_38850,19,38850,Ravenswood Vntrs Bl Cab Svgn,750mL,4,27.16,6.79,2016-02-14,750,2,0.45,1392,CONSTELLATION BRANDS INC   ,2,6,14
10_HORNSEY_3802,10,3802,Three Olives Vodka,1.75L,5,89.95,17.99,2016-02-14,1750,1,9.19,7245,PROXIMO SPIRITS INC.       ,2,6,14
14_BROMWICH_5170,14,5170,Dr McGillicuddy's Apple Pie,750mL,1,13.99,13.99,2016-02-14,750,1,0.79,8004,SAZERAC CO INC             ,2,6,14
15_WANBORNE_126,15,126,Grey Goose Vodka,Liter,1,32.99,32.99,2016-02-14,1000,1,1.05,480,BACARDI USA INC            ,2,6,14
15_WANBORNE_8504,15,8504,R M Woodbridge Cab Svgn Cal,1.5L,2,23.98,11.99,2016-02-14,1500,2,0.45,1392,CONSTELLATION BRANDS INC   ,2,6,14
12_LEESIDE_16262,12,16262,The Dreaming Tree Crush Red,750mL,2,23.98,11.99,2016-02-14,750,2,0.22,1392,CONSTELLATION BRANDS INC   ,2,6,14
12_LEESIDE_5371,12,5371,Dr McGillicudy's Buttersctch,50mL,1,0.99,0.99,2016-02-14,50,1,0.05,8004,SAZERAC CO INC             ,2,6,14
1_HARDERSFIELD_5404,1,5404,E & J Superior Rsv VSOP,375mL,1,5.49,5.49,2016-02-14,375,1,0.39,3252,E & J GALLO WINERY         ,2,6,14
15_WANBORNE_37235,15,37235,Mionetto Il Prosecco Spklg,750mL,1,11.99,11.99,2016-02-14,750,2,0.11,9552,M S WALKER INC             ,2,6,14
11_CARDEND_35668,11,35668,Redwood Creek Merlot Cal,1.5L,1,10.99,10.99,2016-02-14,1500,2,0.22,3252,E & J GALLO WINERY         ,2,6,14
11_CARDEND_16761,11,16761,Dolin Dry White Vermouth,750mL,1,13.99,13.99,2016-02-14,750,2,0.11,653,STATE WINE & SPIRITS   ,2,6,14
13_TARMSWORTH_3405,13,3405,Tito's Handmade Vodka,1.75L,4,115.96,28.99,2016-02-14,1750,1,7.35,4425,MARTIGNETTI COMPANIES,2,6,14
19_WINTERVALE_3276,19,3276,Gordons London Dry,1.75L,1,14.99,14.99,2016-02-14,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
15_WANBORNE_39593,15,39593,Redwood Creek Pnt Nr Cal,1.5L,1,9.99,9.99,2016-02-14,1500,2,0.22,3252,E & J GALLO WINERY         ,2,6,14
14_BROMWICH_16891,14,16891,The Seeker Svgn Bl,750mL,1,11.99,11.99,2016-02-14,750,2,0.11,4692,KOBRAND CORPORATION        ,2,6,14
14_BROMWICH_28890,14,28890,Peter Vella Wh Znfdl Cal,5L,1,14.99,14.99,2016-02-14,5000,2,0.75,3252,E & J GALLO WINERY         ,2,6,14
11_CARDEND_4152,11,4152,Jenkins Rum,750mL,1,5.99,5.99,2016-02-14,750,1,0.79,9552,M S WALKER INC             ,2,6,14
14_BROMWICH_4359,14,4359,Mr Boston Light Rum,1.75L,3,32.97,10.99,2016-02-14,1750,1,5.51,660,SAZERAC NORTH AMERICA INC. ,2,6,14
11_CARDEND_3876,11,3876,Smirnoff 80 Proof,1.75L,1,19.99,19.99,2016-02-14,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
17_OLDHAM_3489,17,3489,Tanqueray,1.75L,1,29.99,29.99,2016-02-14,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
14_BROMWICH_4413,14,4413,Casamigos Blanco,50mL,1,1.99,1.99,2016-02-14,50,1,0.05,6213,MHW LTD                    ,2,6,14
15_WANBORNE_15503,15,15503,Opici Sangria,3L,1,14.99,14.99,2016-02-14,3000,2,0.45,9165,ULTRA BEVERAGE COMPANY LLP ,2,6,14
14_BROMWICH_1238,14,1238,The Glenlivet 12 Yr Single,50mL,1,4.99,4.99,2016-02-14,50,1,0.05,17035,PERNOD RICARD USA          ,2,6,14
14_BROMWICH_6590,14,6590,Almaden B/B Wh Znfdl Cal,5L,1,14.99,14.99,2016-02-14,5000,2,0.75,9815,WINE GROUP INC             ,2,6,14
14_BROMWICH_8312,14,8312,Bols Curacao Orange,750mL,1,7.99,7.99,2016-02-14,750,1,0.79,6213,MHW LTD                    ,2,6,14
11_CARDEND_46379,11,46379,Ghost Pine Cab Svgn LMartini,750mL,2,35.98,17.99,2016-02-14,750,2,0.22,3252,E & J GALLO WINERY         ,2,6,14
10_HORNSEY_7977,10,7977,M & R X Dry Vermouth,1.5L,1,10.49,10.49,2016-02-14,1500,1,1.57,480,BACARDI USA INC            ,2,6,14
13_TARMSWORTH_31456,13,31456,Foxhorn SE Merlot Australia,1.5L,1,7.99,7.99,2016-02-14,1500,2,0.22,9815,WINE GROUP INC             ,2,6,14
11_CARDEND_20419,11,20419,Spalletti Toscana Rosso Palz,750mL,1,19.49,19.49,2016-02-14,750,2,0.11,4692,KOBRAND CORPORATION        ,2,6,14
10_HORNSEY_31487,10,31487,Barefoot Bubbly Brut Cve,750mL,2,19.98,9.99,2016-02-14,750,2,0.22,3252,E & J GALLO WINERY         ,2,6,14
1_HARDERSFIELD_2432,1,2432,Crown Royal,750mL,2,45.98,22.99,2016-02-14,750,1,1.57,3960,DIAGEO NORTH AMERICA INC   ,2,6,14
12_LEESIDE_31487,12,31487,Barefoot Bubbly Brut Cve,750mL,1,9.99,9.99,2016-02-14,750,2,0.11,3252,E & J GALLO WINERY         ,2,6,14
13_TARMSWORTH_15393,13,15393,Cupcake Pnt Grigio,750mL,1,7.99,7.99,2016-02-14,750,2,0.11,9815,WINE GROUP INC             ,2,6,14
14_BROMWICH_5054,14,5054,Jagermeister Spice,50mL,2,3.98,1.99,2016-02-14,50,1,0.1,3089,SIDNEY FRANK IMPORTING CO  ,2,6,14
10_HORNSEY_24592,10,24592,Vendange Cab Svgn,1.5L,1,7.99,7.99,2016-02-14,1500,2,0.22,1392,CONSTELLATION BRANDS INC   ,2,6,14
15_WANBORNE_13723,15,13723,Big House Red,3L,1,16.99,16.99,2016-02-14,3000,2,0.45,9815,WINE GROUP INC             ,2,6,14
1_HARDERSFIELD_1396,1,1396,Old Crow,1.75L,1,13.99,13.99,2016-02-14,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,2,6,14
11_CARDEND_5096,11,5096,DeKuyper Peachtree Schnapps,750mL,1,10.99,10.99,2016-02-14,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,6,14
10_HORNSEY_2132,10,2132,Lord Calvert Canadian,1.75L,1,12.99,12.99,2016-02-14,1750,1,1.84,8352,LUXCO INC                  ,2,6,14
17_OLDHAM_2037,17,2037,Jim Beam Honey,50mL,3,2.97,0.99,2016-02-14,50,1,0.16,12546,JIM BEAM BRANDS COMPANY    ,2,6,14
13_TARMSWORTH_5348,13,5348,St Brendans Irish Cream,750mL,1,13.99,13.99,2016-02-14,750,1,0.79,8352,LUXCO INC                  ,2,6,14
18_FURNESS_3858,18,3858,Grey Goose Vodka,750mL,1,23.99,23.99,2016-02-14,750,1,0.79,480,BACARDI USA INC            ,2,6,14
14_BROMWICH_5875,14,5875,Malibu Light Bl Hawaiian RTD,1.75L,1,19.99,19.99,2016-02-14,1750,1,1.84,17035,PERNOD RICARD USA          ,2,6,14
11_CARDEND_46422,11,46422,Hob Nob Chard,750mL,1,9.99,9.99,2016-02-14,750,2,0.11,4425,MARTIGNETTI COMPANIES,2,6,14
15_WANBORNE_3201,15,3201,Plymouth Gin,750mL,1,29.99,29.99,2016-02-14,750,1,0.79,17035,PERNOD RICARD USA          ,2,6,14
11_CARDEND_6553,11,6553,Harveys Bristol Cream Sherry,750mL,1,13.99,13.99,2016-02-14,750,2,0.11,12546,JIM BEAM BRANDS COMPANY    ,2,6,14
10_HORNSEY_482,10,482,Absolut 80 Proof,Liter,1,21.99,21.99,2016-02-15,1000,1,1.05,17035,PERNOD RICARD USA          ,2,0,15
12_LEESIDE_8517,12,8517,Baileys Salted Caramel,750mL,1,19.99,19.99,2016-02-15,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
1_HARDERSFIELD_15393,1,15393,Cupcake Pnt Grigio,750mL,1,7.99,7.99,2016-02-15,750,2,0.11,9815,WINE GROUP INC             ,2,0,15
17_OLDHAM_4113,17,4113,Capt Morgan White,50mL,1,0.99,0.99,2016-02-15,50,1,0.05,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
13_TARMSWORTH_2465,13,2465,Crown Royal Mini,50mL,5,14.95,2.99,2016-02-15,50,1,0.26,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
12_LEESIDE_22143,12,22143,Simi Cab Svgn,750mL,2,45.98,22.99,2016-02-15,750,2,0.22,1392,CONSTELLATION BRANDS INC   ,2,0,15
10_HORNSEY_8118,10,8118,Mr Boston Blackberry Brandy,750mL,1,6.99,6.99,2016-02-15,750,1,0.79,660,SAZERAC NORTH AMERICA INC. ,2,0,15
15_WANBORNE_5390,15,5390,Dr McGillicuddy's Peach,50mL,2,1.98,0.99,2016-02-15,50,1,0.1,8004,SAZERAC CO INC             ,2,0,15
10_HORNSEY_3684,10,3684,Fleischmanns Royal Vodka,1.75L,3,31.47,10.49,2016-02-15,1750,1,5.51,660,SAZERAC NORTH AMERICA INC. ,2,0,15
15_WANBORNE_1424,15,1424,Bulleit Bourbon,375mL,2,25.98,12.99,2016-02-15,375,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
1_HARDERSFIELD_3725,1,3725,Three Olives Pomegranate,750mL,1,12.99,12.99,2016-02-15,750,1,0.79,7245,PROXIMO SPIRITS INC.       ,2,0,15
17_OLDHAM_4227,17,4227,Bacardi Superior Rum Trav,1.75L,3,53.97,17.99,2016-02-15,1750,1,5.51,480,BACARDI USA INC            ,2,0,15
18_FURNESS_1232,18,1232,Jack Daniels No 7 Black,750mL,1,22.99,22.99,2016-02-15,750,1,0.79,1128,BROWN-FORMAN CORP          ,2,0,15
12_LEESIDE_12213,12,12213,Evodia Garnacha Old Vine,750mL,1,7.99,7.99,2016-02-15,750,2,0.11,9552,M S WALKER INC             ,2,0,15
15_WANBORNE_1396,15,1396,Old Crow,1.75L,2,27.98,13.99,2016-02-15,1750,1,3.67,12546,JIM BEAM BRANDS COMPANY    ,2,0,15
14_BROMWICH_44915,14,44915,Broadbent Vinho Verde Wh,750mL,1,11.99,11.99,2016-02-15,750,2,0.11,90024,VINILANDIA USA             ,2,0,15
1_HARDERSFIELD_5138,1,5138,Fireball Cinnamon Whisky,750mL,2,27.98,13.99,2016-02-15,750,1,1.57,8004,SAZERAC CO INC             ,2,0,15
16_LUNDY_29169,16,29169,Franzia Tap Merlot,5L,1,17.99,17.99,2016-02-15,5000,2,0.75,9815,WINE GROUP INC             ,2,0,15
14_BROMWICH_8726,14,8726,Baileys Irish Cream,50mL,2,3.98,1.99,2016-02-15,50,1,0.1,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
14_BROMWICH_1962,14,1962,Jim Beam Apple,750mL,1,14.49,14.49,2016-02-15,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,0,15
18_FURNESS_8159,18,8159,Jose Cuervo Especial,1.75L,1,25.99,25.99,2016-02-15,1750,1,1.84,7245,PROXIMO SPIRITS INC.       ,2,0,15
1_HARDERSFIELD_24151,1,24151,Mas Janeil Cotes Roussillon,750mL,2,21.98,10.99,2016-02-15,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP ,2,0,15
16_LUNDY_8504,16,8504,R M Woodbridge Cab Svgn Cal,1.5L,1,11.99,11.99,2016-02-15,1500,2,0.22,1392,CONSTELLATION BRANDS INC   ,2,0,15
17_OLDHAM_3505,17,3505,Tito's Handmade Vodka,750mL,1,18.99,18.99,2016-02-15,750,1,0.79,4425,MARTIGNETTI COMPANIES,2,0,15
15_WANBORNE_4152,15,4152,Jenkins Rum,750mL,1,5.99,5.99,2016-02-15,750,1,0.79,9552,M S WALKER INC             ,2,0,15
11_CARDEND_16441,11,16441,Bota Box RedVolution,3L,2,35.98,17.99,2016-02-15,3000,2,0.9,2242,DELICATO VINEYARDS INC     ,2,0,15
17_OLDHAM_1962,17,1962,Jim Beam Apple,750mL,1,14.49,14.49,2016-02-15,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,0,15
15_WANBORNE_8480,15,8480,Clan MacGregor,1.75L,2,29.98,14.99,2016-02-15,1750,1,3.67,3664,WILLIAM GRANT & SONS INC   ,2,0,15
11_CARDEND_40545,11,40545,Whitehaven Svgn Bl Marlboro,750mL,1,14.99,14.99,2016-02-15,750,2,0.11,3252,E & J GALLO WINERY         ,2,0,15
12_LEESIDE_3512,12,3512,Pinnacle Vodka,1.75L,2,33.98,16.99,2016-02-15,1750,1,3.67,12546,JIM BEAM BRANDS COMPANY    ,2,0,15
14_BROMWICH_6081,14,6081,Kinky Blue Liqueur,50mL,2,3.98,1.99,2016-02-15,50,1,0.1,7153,PINE STATE TRADING CO      ,2,0,15
11_CARDEND_33148,11,33148,Alamos Ridge Chard Mendoza,750mL,1,9.99,9.99,2016-02-15,750,2,0.11,3252,E & J GALLO WINERY         ,2,0,15
10_HORNSEY_8680,10,8680,Crown Royal,1.75L,3,125.97,41.99,2016-02-15,1750,1,5.51,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
15_WANBORNE_34903,15,34903,Smoking Loon Cab Svgn,750mL,4,31.96,7.99,2016-02-15,750,2,0.45,9552,M S WALKER INC             ,2,0,15
12_LEESIDE_44037,12,44037,Barefoot Pnt Grigio Cal,750mL,1,6.29,6.29,2016-02-15,750,2,0.11,3252,E & J GALLO WINERY         ,2,0,15
17_OLDHAM_6572,17,6572,Ch Greysac,750mL,2,35.98,17.99,2016-02-15,750,2,0.22,6785,PALM BAY INTERNATIONAL INC ,2,0,15
17_OLDHAM_3802,17,3802,Three Olives Vodka,1.75L,2,35.98,17.99,2016-02-15,1750,1,3.67,7245,PROXIMO SPIRITS INC.       ,2,0,15
14_BROMWICH_5111,14,5111,Dr McGillicuddy's Mentholmnt,50mL,3,2.97,0.99,2016-02-15,50,1,0.16,8004,SAZERAC CO INC             ,2,0,15
11_CARDEND_1233,11,1233,Jack Daniels No 7 Black,1.75L,5,179.95,35.99,2016-02-15,1750,1,9.19,1128,BROWN-FORMAN CORP          ,2,0,15
14_BROMWICH_1867,14,1867,Jack Daniels Tennessee Honey,50mL,1,2.99,2.99,2016-02-15,50,1,0.05,1128,BROWN-FORMAN CORP          ,2,0,15
14_BROMWICH_5333,14,5333,Jenkins Amaretto,1.75L,1,14.99,14.99,2016-02-15,1750,1,1.84,9552,M S WALKER INC             ,2,0,15
12_LEESIDE_21019,12,21019,Black Box Pnt Nr,3L,1,18.99,18.99,2016-02-15,3000,2,0.45,1392,CONSTELLATION BRANDS INC   ,2,0,15
11_CARDEND_43223,11,43223,Ch Beauchene Cotes du Rhone,750mL,3,26.97,8.99,2016-02-15,750,2,0.34,10754,PERFECTA WINES             ,2,0,15
15_WANBORNE_14672,15,14672,Duckhorn Decoy Cab Svgn,750mL,2,39.98,19.99,2016-02-15,750,2,0.22,4425,MARTIGNETTI COMPANIES,2,0,15
10_HORNSEY_6288,10,6288,Almaden Chablis B/B,5L,2,29.98,14.99,2016-02-15,5000,2,1.5,9815,WINE GROUP INC             ,2,0,15
12_LEESIDE_6595,12,6595,Bogle Merlot,750mL,4,39.96,9.99,2016-02-15,750,2,0.45,4425,MARTIGNETTI COMPANIES,2,0,15
1_HARDERSFIELD_2668,1,2668,Dewars White Label,375mL,1,13.99,13.99,2016-02-15,375,1,0.39,480,BACARDI USA INC            ,2,0,15
10_HORNSEY_8440,10,8440,Bailey's Espresso Creme,750mL,1,19.99,19.99,2016-02-15,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
18_FURNESS_11970,18,11970,Zaccagnini Montepulciano Rsv,750mL,1,14.99,14.99,2016-02-15,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,2,0,15
15_WANBORNE_22938,15,22938,Black Stallion Carnrs Pnt Nr,750mL,2,25.98,12.99,2016-02-15,750,2,0.22,2242,DELICATO VINEYARDS INC     ,2,0,15
15_WANBORNE_4447,15,4447,Patron XO Cafe Dark Cocoa,750mL,1,25.99,25.99,2016-02-15,750,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP ,2,0,15
15_WANBORNE_2258,15,2258,Dewars Special Reserve 12 Yr,375mL,1,12.99,12.99,2016-02-15,375,1,0.39,480,BACARDI USA INC            ,2,0,15
17_OLDHAM_5952,17,5952,Jagermeister Liqueur,50mL,2,3.98,1.99,2016-02-15,50,1,0.1,3089,SIDNEY FRANK IMPORTING CO  ,2,0,15
14_BROMWICH_1273,14,1273,Jim Beam Choice,1.75L,1,28.99,28.99,2016-02-15,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,2,0,15
18_FURNESS_855,18,855,Black Velvet,Liter,1,10.99,10.99,2016-02-15,1000,1,1.05,1392,CONSTELLATION BRANDS INC   ,2,0,15
15_WANBORNE_8172,15,8172,DK Burst Blustery Peppermint,50mL,8,7.92,0.99,2016-02-15,50,1,0.42,12546,JIM BEAM BRANDS COMPANY    ,2,0,15
14_BROMWICH_5952,14,5952,Jagermeister Liqueur,50mL,5,9.95,1.99,2016-02-15,50,1,0.26,3089,SIDNEY FRANK IMPORTING CO  ,2,0,15
15_WANBORNE_16326,15,16326,Black Box Cab Svgn,500mL,1,3.99,3.99,2016-02-15,500,2,0.08,1392,CONSTELLATION BRANDS INC   ,2,0,15
11_CARDEND_1295,11,1295,Jack Daniels No 7 Black,100mL,1,3.99,3.99,2016-02-15,100,1,0.1,1128,BROWN-FORMAN CORP          ,2,0,15
10_HORNSEY_2722,10,2722,J & B Rare,750mL,1,21.99,21.99,2016-02-15,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
10_HORNSEY_5399,10,5399,Goldschlager Cinnamon Schna,50mL,1,1.99,1.99,2016-02-15,50,1,0.05,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
10_HORNSEY_6273,10,6273,Vendange Wh Znfdl,1.5L,6,47.94,7.99,2016-02-15,1500,2,1.35,1392,CONSTELLATION BRANDS INC   ,2,0,15
1_HARDERSFIELD_4135,1,4135,Smirnoff Blueberry Vodka,50mL,10,9.9,0.99,2016-02-15,50,1,0.52,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
15_WANBORNE_3583,15,3583,Smirnoff Orange Vodka,1.75L,1,19.99,19.99,2016-02-15,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
10_HORNSEY_14930,10,14930,Yellow Tail Moscato,1.5L,1,14.99,14.99,2016-02-15,1500,2,0.22,4425,MARTIGNETTI COMPANIES,2,0,15
16_LUNDY_4359,16,4359,Mr Boston Light Rum,1.75L,1,10.99,10.99,2016-02-15,1750,1,1.84,660,SAZERAC NORTH AMERICA INC. ,2,0,15
15_WANBORNE_2226,15,2226,Jim Beam Devils Cut,1.75L,1,36.99,36.99,2016-02-15,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,2,0,15
15_WANBORNE_3630,15,3630,Stolichnaya Razberi,1.75L,1,25.99,25.99,2016-02-15,1750,1,1.84,8664,"STOLI GROUP,(USA) LLC      ",2,0,15
10_HORNSEY_15428,10,15428,Ruffino Prosecco Sparkling,750mL,1,12.99,12.99,2016-02-15,750,2,0.11,1392,CONSTELLATION BRANDS INC   ,2,0,15
11_CARDEND_1817,11,1817,Irishman Founders RSV Whisky,750mL,1,21.99,21.99,2016-02-15,750,1,0.79,6785,PALM BAY INTERNATIONAL INC ,2,0,15
10_HORNSEY_5539,10,5539,DeKuyper Hot Damn 100*,750mL,1,10.99,10.99,2016-02-15,750,1,0.79,12546,JIM BEAM BRANDS COMPANY    ,2,0,15
12_LEESIDE_45496,12,45496,Conquista Malbec Mendoza,750mL,1,9.99,9.99,2016-02-15,750,2,0.11,7153,PINE STATE TRADING CO      ,2,0,15
13_TARMSWORTH_5382,13,5382,Ice 101 Peppermint Schnapps,750mL,3,35.97,11.99,2016-02-15,750,1,2.36,8004,SAZERAC CO INC             ,2,0,15
1_HARDERSFIELD_3343,1,3343,Bombay Sapphire Gin,375mL,1,12.99,12.99,2016-02-15,375,1,0.39,480,BACARDI USA INC            ,2,0,15
14_BROMWICH_13991,14,13991,Colombo Cape Bleue Rose VdP,750mL,3,29.97,9.99,2016-02-15,750,2,0.34,6785,PALM BAY INTERNATIONAL INC ,2,0,15
11_CARDEND_892,11,892,Uncle Val's Botanical Gin,750mL,2,67.98,33.99,2016-02-15,750,1,1.57,653,STATE WINE & SPIRITS   ,2,0,15
10_HORNSEY_8096,10,8096,Beefeater Gin,50mL,2,3.98,1.99,2016-02-15,50,1,0.1,17035,PERNOD RICARD USA          ,2,0,15
18_FURNESS_1556,18,1556,Kahlua w/50mL Absolut+Glass,750mL,1,19.99,19.99,2016-02-15,750,1,0.79,17035,PERNOD RICARD USA          ,2,0,15
17_OLDHAM_6660,17,6660,Carlo Rossi Paisano Calif,4L,1,14.99,14.99,2016-02-15,4000,2,0.6,3252,E & J GALLO WINERY         ,2,0,15
19_WINTERVALE_1737,19,1737,Makers Mark,1.75L,1,52.99,52.99,2016-02-15,1750,1,1.84,12546,JIM BEAM BRANDS COMPANY    ,2,0,15
1_HARDERSFIELD_43365,1,43365,Cavit Riesling Trentino,1.5L,3,35.97,11.99,2016-02-15,1500,2,0.68,6785,PALM BAY INTERNATIONAL INC ,2,0,15
18_FURNESS_8512,18,8512,Baileys Irish Cream,750mL,1,19.99,19.99,2016-02-15,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
15_WANBORNE_2120,15,2120,Canadian Club,1.75L,17,254.83,14.99,2016-02-15,1750,1,31.24,12546,JIM BEAM BRANDS COMPANY    ,2,0,15
15_WANBORNE_3837,15,3837,Skyy Vodka,50mL,6,5.94,0.99,2016-02-15,50,1,0.32,11567,CAMPARI AMERICA            ,2,0,15
19_WINTERVALE_3396,19,3396,Smirnoff Vanilla Vodka,1.75L,1,19.99,19.99,2016-02-15,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
11_CARDEND_1623,11,1623,Bulleit 95 Rye,375mL,1,12.99,12.99,2016-02-15,375,1,0.39,3960,DIAGEO NORTH AMERICA INC   ,2,0,15
14_BROMWICH_34996,14,34996,Carpineto Dogajolo Tuscan R,1.5L,1,16.99,16.99,2016-02-15,1500,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP ,2,0,15
